day,community_energy_demand_kwh,water_energy_demand_kwh,total_demand_kwh,total_solar_kwh,total_wind_kwh,total_renewable_kwh,renewable_consumed_kwh,renewable_surplus_kwh,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh,generator_kwh,generator_excess_kwh,curtailed_kwh,deficit_kwh,battery_soc_kwh,battery_soc_fraction,battery_renewable_fraction,generator_fuel_liters,generator_runtime_hours,grid_import_cost,grid_export_revenue,generator_fuel_cost,total_energy_cost,self_sufficiency_ratio,self_consumption_ratio,renewable_fraction,policy_strategy,policy_grid_mode,policy_deficit,grid_import_cap_used_kwh,grid_export_cap_used_kwh,grid_monthly_import_cap_kwh,grid_monthly_export_cap_kwh
2011-11-02,730.93,690.11,1421.04,748.59,154.04,902.63,902.63,0.0,0.0,45.149,473.261,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,22.207,0.0,0.0,22.207,0.667,1.0,0.666,minimize_generator,full_grid,False,473.261,0.0,5000,inf
2011-11-03,663.99,645.963,1309.953,542.195,198.72,740.915,740.915,0.0,0.0,0.0,569.038,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,26.665,0.0,0.0,26.665,0.566,1.0,0.566,minimize_generator,full_grid,False,1042.299,0.0,5000,inf
2011-11-04,663.245,649.477,1312.722,631.999,287.2,919.199,919.199,0.0,0.0,0.0,393.523,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,18.435,0.0,0.0,18.435,0.7,1.0,0.7,minimize_generator,full_grid,False,1435.822,0.0,5000,inf
2011-11-05,730.01,638.402,1368.412,743.97,322.16,1066.13,1066.13,0.0,0.0,0.0,302.282,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,14.234,0.0,0.0,14.234,0.779,1.0,0.779,minimize_generator,full_grid,False,1738.104,0.0,5000,inf
2011-11-06,665.67,663.562,1329.232,748.866,164.08,912.946,912.946,0.0,0.0,0.0,416.286,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,19.485,0.0,0.0,19.485,0.687,1.0,0.687,minimize_generator,full_grid,False,2154.39,0.0,5000,inf
2011-11-07,661.9,682.542,1344.442,737.696,103.6,841.296,841.296,0.0,0.0,0.0,503.146,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,23.514,0.0,0.0,23.514,0.626,1.0,0.626,minimize_generator,full_grid,False,2657.536,0.0,5000,inf
2011-11-08,730.755,660.853,1391.608,743.321,92.76,836.081,836.081,0.0,0.0,0.0,555.527,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,26.119,0.0,0.0,26.119,0.601,1.0,0.601,minimize_generator,full_grid,False,3213.063,0.0,5000,inf
2011-11-09,658.73,665.458,1324.188,719.831,83.24,803.071,803.071,0.0,0.0,0.0,521.117,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,24.377,0.0,0.0,24.377,0.606,1.0,0.606,minimize_generator,full_grid,False,3734.18,0.0,5000,inf
2011-11-10,665.11,635.837,1300.947,701.246,32.84,734.086,734.086,0.0,0.0,0.0,566.861,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,26.584,0.0,0.0,26.584,0.564,1.0,0.564,minimize_generator,full_grid,False,4301.041,0.0,5000,inf
2011-11-11,664.725,635.796,1300.521,707.153,27.6,734.753,734.753,0.0,0.0,0.0,565.768,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,26.532,0.0,0.0,26.532,0.565,1.0,0.565,minimize_generator,full_grid,False,4866.809,0.0,5000,inf
2011-11-12,660.595,639.867,1300.462,707.16,46.6,753.76,753.76,0.0,0.0,0.0,133.191,0.0,413.511,0.0,0.0,0.0,200.0,0.2,0.972,226.702,24.0,6.242,0.0,60.257,66.5,0.898,1.0,0.58,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-13,663.07,683.523,1346.593,627.484,123.28,750.764,750.764,0.0,0.0,0.0,0.0,0.0,595.829,0.0,0.0,0.0,200.0,0.2,0.972,263.166,24.0,0.0,0.0,69.949,69.949,1.0,1.0,0.558,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-14,589.695,655.174,1244.869,650.216,181.76,831.976,831.976,0.0,0.0,0.0,0.0,0.0,412.893,0.0,0.0,0.0,200.0,0.2,0.972,226.579,24.0,0.0,0.0,60.225,60.225,1.0,1.0,0.668,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-15,664.725,639.048,1303.773,685.316,289.92,975.236,975.236,0.0,0.0,0.0,0.0,0.0,328.537,0.0,0.0,0.0,200.0,0.2,0.972,197.122,21.902,0.0,0.0,52.395,52.395,1.0,1.0,0.748,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-16,660.035,616.852,1276.887,621.165,243.36,864.525,864.525,0.0,0.0,0.0,0.0,0.0,412.362,0.0,0.0,0.0,200.0,0.2,0.972,226.472,24.0,0.0,0.0,60.196,60.196,1.0,1.0,0.677,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-17,658.555,598.44,1256.995,679.923,131.84,811.763,811.763,0.0,0.0,0.0,0.0,0.0,445.232,0.0,0.0,0.0,200.0,0.2,0.972,233.046,24.0,0.0,0.0,61.944,61.944,1.0,1.0,0.646,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-18,664.55,634.894,1299.444,633.047,242.4,875.447,875.447,0.0,0.0,0.0,0.0,0.0,423.997,0.0,0.0,0.0,200.0,0.2,0.972,228.799,24.0,0.0,0.0,60.815,60.815,1.0,1.0,0.674,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-19,657.25,681.538,1338.788,669.287,447.76,1117.047,1117.047,0.0,0.0,0.0,0.0,0.0,221.741,0.0,0.0,0.0,200.0,0.2,0.972,133.045,14.783,0.0,0.0,35.363,35.363,1.0,1.0,0.834,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-20,587.62,673.459,1261.079,680.644,325.64,1006.284,1006.284,0.0,0.0,0.0,0.0,0.0,254.795,0.0,0.0,0.0,200.0,0.2,0.972,152.877,16.986,0.0,0.0,40.635,40.635,1.0,1.0,0.798,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-21,586.7,677.487,1264.187,664.894,303.52,968.414,968.414,0.0,0.0,0.0,0.0,0.0,295.773,0.0,0.0,0.0,200.0,0.2,0.972,177.464,19.718,0.0,0.0,47.17,47.17,1.0,1.0,0.766,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-22,661.34,667.239,1328.579,668.653,111.64,780.293,780.293,0.0,0.0,0.0,0.0,0.0,548.286,0.0,0.0,0.0,200.0,0.2,0.972,253.657,24.0,0.0,0.0,67.422,67.422,1.0,1.0,0.587,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-23,587.26,615.565,1202.825,653.435,68.88,722.315,722.315,0.0,0.0,0.0,0.0,0.0,480.51,0.0,0.0,0.0,200.0,0.2,0.972,240.102,24.0,0.0,0.0,63.819,63.819,1.0,1.0,0.601,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-24,665.47,674.398,1339.868,644.153,150.44,794.593,794.593,0.0,0.0,0.0,0.0,0.0,545.275,0.0,0.0,0.0,200.0,0.2,0.972,253.055,24.0,0.0,0.0,67.262,67.262,1.0,1.0,0.593,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-25,583.715,645.943,1229.658,573.646,311.56,885.206,885.206,0.0,0.0,0.0,0.0,0.0,344.452,0.0,0.0,0.0,200.0,0.2,0.972,206.671,22.963,0.0,0.0,54.933,54.933,1.0,1.0,0.72,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-26,664.725,655.251,1319.976,643.743,231.0,874.743,874.743,0.0,0.0,0.0,0.0,0.0,445.233,0.0,0.0,0.0,200.0,0.2,0.972,233.047,24.0,0.0,0.0,61.944,61.944,1.0,1.0,0.663,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-27,658.555,651.322,1309.877,644.217,261.24,905.457,905.457,0.0,0.0,0.0,0.0,0.0,404.42,0.0,0.0,0.0,200.0,0.2,0.972,224.884,24.0,0.0,0.0,59.774,59.774,1.0,1.0,0.691,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-28,657.25,640.124,1297.374,608.498,238.6,847.098,847.098,0.0,0.0,0.0,0.0,0.0,450.276,0.0,0.0,0.0,200.0,0.2,0.972,234.055,24.0,0.0,0.0,62.212,62.212,1.0,1.0,0.653,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-29,588.565,543.109,1131.674,640.845,82.52,723.365,723.365,0.0,0.0,0.0,0.0,0.0,408.309,0.0,0.0,0.0,200.0,0.2,0.972,225.662,24.0,0.0,0.0,59.981,59.981,1.0,1.0,0.639,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-11-30,658.555,468.127,1126.682,609.422,39.12,648.542,648.542,0.0,0.0,0.0,0.0,0.0,478.14,0.0,0.0,0.0,200.0,0.2,0.972,239.628,24.0,0.0,0.0,63.693,63.693,1.0,1.0,0.576,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2011-12-01,656.69,512.044,1168.734,622.449,40.08,662.529,662.529,0.0,0.0,0.0,506.205,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,23.644,0.0,0.0,23.644,0.567,1.0,0.567,minimize_generator,full_grid,False,506.205,0.0,5000,inf
2011-12-02,660.805,555.037,1215.842,615.511,119.08,734.591,734.591,0.0,0.0,0.0,481.251,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,22.405,0.0,0.0,22.405,0.604,1.0,0.604,minimize_generator,full_grid,False,987.456,0.0,5000,inf
2011-12-03,656.865,566.355,1223.22,613.743,85.4,699.143,699.143,0.0,0.0,0.0,524.077,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,24.371,0.0,0.0,24.371,0.572,1.0,0.572,minimize_generator,full_grid,False,1511.533,0.0,5000,inf
2011-12-04,656.865,541.849,1198.714,629.023,44.52,673.543,673.543,0.0,0.0,0.0,525.171,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,24.47,0.0,0.0,24.47,0.562,1.0,0.562,minimize_generator,full_grid,False,2036.704,0.0,5000,inf
2011-12-05,587.83,315.752,903.582,622.586,152.24,774.826,774.826,0.0,0.0,0.0,128.756,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,6.107,0.0,0.0,6.107,0.858,1.0,0.858,minimize_generator,full_grid,False,2165.46,0.0,5000,inf
2011-12-06,588.75,360.375,949.125,622.858,287.2,910.058,910.058,0.0,0.0,0.0,39.067,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,1.843,0.0,0.0,1.843,0.959,1.0,0.959,minimize_generator,full_grid,False,2204.527,0.0,5000,inf
2011-12-07,656.69,303.499,960.189,577.601,156.76,734.361,734.361,0.0,0.0,0.0,225.828,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,10.774,0.0,0.0,10.774,0.765,1.0,0.765,minimize_generator,full_grid,False,2430.355,0.0,5000,inf
2011-12-08,582.235,356.384,938.619,610.011,408.76,1018.771,938.619,80.152,80.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.144,0.276,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,2430.355,0.0,5000,inf
2011-12-09,583.355,326.31,909.665,632.387,322.16,954.547,909.665,44.882,44.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.782,0.319,0.983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,2430.355,0.0,5000,inf
2011-12-10,657.81,340.814,998.624,634.341,159.52,793.861,793.861,0.0,0.0,112.843,91.92,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,4.366,0.0,0.0,4.366,0.908,1.0,0.906,minimize_generator,full_grid,False,2522.276,0.0,5000,inf
2011-12-11,588.75,309.645,898.395,627.819,87.56,715.379,715.379,0.0,0.0,0.0,183.016,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,8.688,0.0,0.0,8.688,0.796,1.0,0.796,minimize_generator,full_grid,False,2705.292,0.0,5000,inf
2011-12-12,587.26,323.125,910.385,598.627,132.72,731.347,731.347,0.0,0.0,0.0,179.038,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,8.485,0.0,0.0,8.485,0.803,1.0,0.803,minimize_generator,full_grid,False,2884.33,0.0,5000,inf
2011-12-13,587.83,294.122,881.952,594.03,90.52,684.55,684.55,0.0,0.0,0.0,197.402,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,9.39,0.0,0.0,9.39,0.776,1.0,0.776,minimize_generator,full_grid,False,3081.732,0.0,5000,inf
2011-12-14,588.75,263.268,852.018,427.253,176.16,603.413,603.413,0.0,0.0,0.0,248.605,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,11.875,0.0,0.0,11.875,0.708,1.0,0.708,minimize_generator,full_grid,False,3330.336,0.0,5000,inf
2011-12-15,585.395,379.197,964.592,593.714,397.76,991.474,964.592,26.882,26.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.538,0.226,0.985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,3330.336,0.0,5000,inf
2011-12-16,584.275,273.584,857.859,569.93,76.24,646.17,646.17,0.0,0.0,24.261,187.428,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.985,0.0,0.0,8.938,0.0,0.0,8.938,0.782,1.0,0.781,minimize_generator,full_grid,False,3517.765,0.0,5000,inf
2011-12-17,587.83,269.237,857.067,605.568,53.68,659.248,659.248,0.0,0.0,0.0,197.819,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.985,0.0,0.0,9.441,0.0,0.0,9.441,0.769,1.0,0.769,minimize_generator,full_grid,False,3715.584,0.0,5000,inf
2011-12-18,583.155,262.296,845.451,556.005,18.68,574.685,574.685,0.0,0.0,0.0,270.766,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.985,0.0,0.0,12.931,0.0,0.0,12.931,0.68,1.0,0.68,minimize_generator,full_grid,False,3986.35,0.0,5000,inf
2011-12-19,588.18,288.024,876.204,542.038,31.2,573.238,573.238,0.0,0.0,0.0,302.966,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.985,0.0,0.0,14.423,0.0,0.0,14.423,0.654,1.0,0.654,minimize_generator,full_grid,False,4289.316,0.0,5000,inf
2011-12-20,572.365,246.072,818.437,545.271,5.52,550.791,550.791,0.0,0.0,0.0,267.646,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.985,0.0,0.0,12.803,0.0,0.0,12.803,0.673,1.0,0.673,minimize_generator,full_grid,False,4556.962,0.0,5000,inf
2011-12-21,657.075,247.441,904.516,396.789,231.0,627.789,627.789,0.0,0.0,0.0,276.727,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.985,0.0,0.0,13.299,0.0,0.0,13.299,0.694,1.0,0.694,minimize_generator,full_grid,False,4833.689,0.0,5000,inf
2011-12-22,588.005,320.147,908.152,576.697,261.24,837.937,837.937,0.0,0.0,0.0,70.215,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.985,0.0,0.0,3.329,0.0,0.0,3.329,0.923,1.0,0.923,minimize_generator,full_grid,False,4903.904,0.0,5000,inf
2011-12-23,587.085,300.373,887.458,582.043,246.16,828.203,828.203,0.0,0.0,0.0,59.255,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.985,0.0,0.0,2.816,0.0,0.0,2.816,0.933,1.0,0.933,minimize_generator,full_grid,False,4963.159,0.0,5000,inf
2011-12-24,589.695,34.452,624.147,586.098,322.16,908.258,624.147,284.111,284.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.906,0.47,0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,4963.159,0.0,5000,inf
2011-12-25,658.94,24.758,683.698,584.741,318.64,903.381,683.698,219.683,219.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.605,0.679,0.995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,4963.159,0.0,5000,inf
2011-12-26,589.695,22.651,612.346,611.376,130.12,741.496,612.346,129.15,127.784,0.0,0.0,1.366,0.0,0.0,0.0,0.0,800.0,0.8,0.996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.998,1.0,minimize_generator,full_grid,False,4963.159,1.366,5000,inf
2011-12-27,571.985,19.747,591.732,606.267,136.2,742.467,591.732,150.735,0.0,0.0,0.0,150.735,0.0,0.0,0.0,0.0,800.0,0.8,0.996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.797,1.0,minimize_generator,full_grid,False,4963.159,152.101,5000,inf
2011-12-28,580.93,21.622,602.552,597.485,60.12,657.605,602.552,55.053,0.0,0.0,0.0,55.053,0.0,0.0,0.0,0.0,800.0,0.8,0.996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.916,1.0,minimize_generator,full_grid,False,4963.159,207.154,5000,inf
2011-12-29,583.155,23.584,606.739,589.524,20.56,610.084,606.739,3.345,0.0,0.0,0.0,3.345,0.0,0.0,0.0,0.0,800.0,0.8,0.996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.995,1.0,minimize_generator,full_grid,False,4963.159,210.499,5000,inf
2011-12-30,585.58,26.49,612.07,264.096,23.92,288.016,288.016,0.0,0.0,324.054,0.0,0.0,0.0,0.0,0.0,0.0,458.891,0.459,0.996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.998,minimize_generator,full_grid,False,4963.159,210.499,5000,inf
2011-12-31,587.26,25.438,612.698,483.024,401.48,884.504,612.698,271.806,271.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.107,0.717,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,4963.159,210.499,5000,inf
2012-01-01,584.275,24.347,608.622,617.6,367.56,985.16,608.622,376.538,87.256,0.0,0.0,289.281,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.706,1.0,minimize_generator,full_grid,False,0.0,289.281,5000,inf
2012-01-02,587.445,23.878,611.323,583.543,362.72,946.263,611.323,334.94,0.0,0.0,0.0,334.94,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.646,1.0,minimize_generator,full_grid,False,0.0,624.221,5000,inf
2012-01-03,583.89,22.845,606.735,611.997,197.76,809.757,606.735,203.022,0.0,0.0,0.0,203.022,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.749,1.0,minimize_generator,full_grid,False,0.0,827.243,5000,inf
2012-01-04,584.45,21.521,605.971,625.764,137.96,763.724,605.971,157.753,0.0,0.0,0.0,157.753,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.793,1.0,minimize_generator,full_grid,False,0.0,984.996,5000,inf
2012-01-05,581.29,21.58,602.87,630.275,240.52,870.795,602.87,267.925,0.0,0.0,0.0,267.925,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.692,1.0,minimize_generator,full_grid,False,0.0,1252.921,5000,inf
2012-01-06,583.155,21.818,604.973,638.429,143.28,781.709,604.973,176.736,0.0,0.0,0.0,176.736,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.774,1.0,minimize_generator,full_grid,False,0.0,1429.657,5000,inf
2012-01-07,581.465,22.268,603.733,645.275,38.68,683.955,603.733,80.222,0.0,0.0,0.0,80.222,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.883,1.0,minimize_generator,full_grid,False,0.0,1509.879,5000,inf
2012-01-08,582.795,22.249,605.044,595.039,232.92,827.959,605.044,222.915,0.0,0.0,0.0,222.915,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.731,1.0,minimize_generator,full_grid,False,0.0,1732.794,5000,inf
2012-01-09,657.25,22.527,679.777,622.504,189.28,811.784,679.777,132.007,0.0,0.0,0.0,132.007,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.837,1.0,minimize_generator,full_grid,False,0.0,1864.802,5000,inf
2012-01-10,582.97,19.982,602.952,594.009,78.28,672.289,602.952,69.337,0.0,0.0,0.0,69.337,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.897,1.0,minimize_generator,full_grid,False,0.0,1934.139,5000,inf
2012-01-11,663.43,8.201,671.631,620.9,394.04,1014.94,671.631,343.309,0.0,0.0,0.0,343.309,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.662,1.0,minimize_generator,full_grid,False,0.0,2277.448,5000,inf
2012-01-12,588.18,8.544,596.724,651.408,327.4,978.808,596.724,382.084,0.0,0.0,0.0,382.084,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.61,1.0,minimize_generator,full_grid,False,0.0,2659.532,5000,inf
2012-01-13,587.085,5.365,592.45,627.475,430.32,1057.795,592.45,465.345,0.0,0.0,0.0,465.345,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,1.0,minimize_generator,full_grid,False,0.0,3124.877,5000,inf
2012-01-14,583.155,4.751,587.906,659.62,164.08,823.7,587.906,235.794,0.0,0.0,0.0,235.794,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.714,1.0,minimize_generator,full_grid,False,0.0,3360.671,5000,inf
2012-01-15,588.95,7.773,596.723,675.937,169.64,845.577,596.723,248.854,0.0,0.0,0.0,248.854,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.706,1.0,minimize_generator,full_grid,False,0.0,3609.525,5000,inf
2012-01-16,584.275,8.598,592.873,676.798,289.92,966.718,592.873,373.845,0.0,0.0,0.0,373.845,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.613,1.0,minimize_generator,full_grid,False,0.0,3983.369,5000,inf
2012-01-17,586.885,7.589,594.474,561.095,114.92,676.015,594.474,81.541,0.0,0.0,0.0,81.541,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.879,1.0,minimize_generator,full_grid,False,0.0,4064.911,5000,inf
2012-01-18,663.07,8.684,671.754,672.06,185.52,857.58,671.754,185.826,0.0,0.0,0.0,185.826,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.783,1.0,minimize_generator,full_grid,False,0.0,4250.737,5000,inf
2012-01-19,585.965,11.171,597.136,597.849,368.36,966.209,597.136,369.073,0.0,0.0,0.0,369.073,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.618,1.0,minimize_generator,full_grid,False,0.0,4619.81,5000,inf
2012-01-20,657.61,10.38,667.99,641.994,354.52,996.514,667.99,328.524,0.0,0.0,0.0,328.524,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,minimize_generator,full_grid,False,0.0,4948.334,5000,inf
2012-01-21,583.89,7.943,591.833,704.418,119.08,823.498,591.833,231.665,0.0,0.0,0.0,231.665,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.719,1.0,minimize_generator,full_grid,False,0.0,5179.999,5000,inf
2012-01-22,586.315,9.883,596.198,636.646,435.64,1072.286,596.198,476.088,0.0,0.0,0.0,476.088,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556,1.0,minimize_generator,full_grid,False,0.0,5656.087,5000,inf
2012-01-23,660.035,9.481,669.516,669.286,263.12,932.406,669.516,262.89,0.0,0.0,0.0,262.89,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.718,1.0,minimize_generator,full_grid,False,0.0,5918.977,5000,inf
2012-01-24,584.275,7.62,591.895,658.8,35.48,694.28,591.895,102.385,0.0,0.0,0.0,102.385,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.853,1.0,minimize_generator,full_grid,False,0.0,6021.362,5000,inf
2012-01-25,660.245,6.999,667.244,477.304,17.2,494.504,494.504,0.0,0.0,172.74,0.0,0.0,0.0,0.0,0.0,0.0,618.169,0.618,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.999,minimize_generator,full_grid,False,0.0,6021.362,5000,inf
2012-01-26,589.31,10.503,599.813,669.149,225.32,894.469,599.813,294.656,191.401,0.0,0.0,103.255,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.885,1.0,minimize_generator,full_grid,False,0.0,6124.617,5000,inf
2012-01-27,584.66,9.68,594.34,673.926,408.76,1082.686,594.34,488.346,0.0,0.0,0.0,488.346,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.549,1.0,minimize_generator,full_grid,False,0.0,6612.963,5000,inf
2012-01-28,589.125,10.13,599.255,713.019,374.72,1087.739,599.255,488.484,0.0,0.0,0.0,488.484,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.551,1.0,minimize_generator,full_grid,False,0.0,7101.447,5000,inf
2012-01-29,657.25,7.545,664.795,650.005,48.16,698.165,664.795,33.37,0.0,0.0,0.0,33.37,0.0,0.0,0.0,0.0,800.0,0.8,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.952,1.0,minimize_generator,full_grid,False,0.0,7134.816,5000,inf
2012-01-30,589.31,7.649,596.959,281.449,57.72,339.169,339.169,0.0,0.0,257.79,0.0,0.0,0.0,0.0,0.0,0.0,528.642,0.529,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.999,minimize_generator,full_grid,False,0.0,7134.816,5000,inf
2012-01-31,581.29,10.301,591.591,710.087,276.16,986.247,591.591,394.656,285.64,0.0,0.0,109.016,0.0,0.0,0.0,0.0,800.0,0.8,0.999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.889,1.0,minimize_generator,full_grid,False,0.0,7243.832,5000,inf
