# SOURCE: Computed from weather data using Weibull-integrated power curve model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily wind power output per kW of rated capacity for turbine variants (small 10kW, medium 25kW, large 50kW)
# UNITS: date=YYYY-MM-DD, turbine_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: Power curve model with cut-in/rated/cut-out speeds integrated over Weibull (Rayleigh, k=2) wind speed distribution. Below cut-in: 0. Cut-in to rated: cubic relationship. Rated to cut-out: full power. Above cut-out: 0. Wind shear correction applied (alpha=0.17) to scale from 10m measurement height to hub height. Weibull scale parameter derived from hub-height daily average wind speed.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv, settings/data_registry.yaml (equipment.wind_turbines)
# ASSUMPTIONS: Turbines designed for low-wind sites (IEC Class III/IV). Small turbine (10kW): cut-in 2.5 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Medium turbine (25kW): cut-in 3.2 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Large turbine (50kW): cut-in 3.5 m/s, rated 10.0 m/s, cut-out 25.0 m/s, hub 37m. Wind at measurement height (10m) scaled to hub height using power law (alpha=0.17). Hourly wind speeds follow Rayleigh distribution (Weibull k=2).
weather_scenario_id,date,turbine_variant,kwh_per_kw_per_day,capacity_factor
001,2020-11-19,medium,0.2945,0.0123
001,2020-11-19,large,0.4729,0.0197
001,2020-11-20,small,0.3726,0.0155
001,2020-11-20,medium,0.2556,0.0107
001,2020-11-20,large,0.4096,0.0171
001,2020-11-21,small,0.3378,0.0141
001,2020-11-21,medium,0.228,0.0095
001,2020-11-21,large,0.3646,0.0152
001,2020-11-22,small,0.4265,0.0178
001,2020-11-22,medium,0.2991,0.0125
001,2020-11-22,large,0.4803,0.02
001,2020-11-23,small,0.1463,0.0061
001,2020-11-23,medium,0.0849,0.0035
001,2020-11-23,large,0.1314,0.0055
001,2020-11-24,small,0.141,0.0059
001,2020-11-24,medium,0.0813,0.0034
001,2020-11-24,large,0.1255,0.0052
001,2020-11-25,small,0.2318,0.0097
001,2020-11-25,medium,0.1466,0.0061
001,2020-11-25,large,0.2316,0.0097
001,2020-11-26,small,0.1809,0.0075
001,2020-11-26,medium,0.1093,0.0046
001,2020-11-26,large,0.1709,0.0071
001,2020-11-27,small,0.8019,0.0334
001,2020-11-27,medium,0.6169,0.0257
001,2020-11-27,large,0.9869,0.0411
001,2020-11-28,small,2.2496,0.0937
001,2020-11-28,medium,1.9497,0.0812
001,2020-11-28,large,2.9118,0.1213
001,2020-11-29,small,0.2173,0.0091
001,2020-11-29,medium,0.1359,0.0057
001,2020-11-29,large,0.2141,0.0089
001,2020-11-30,small,2.8792,0.12
001,2020-11-30,medium,2.5526,0.1064
001,2020-11-30,large,3.7062,0.1544
001,2020-12-01,small,0.4322,0.018
001,2020-12-01,medium,0.3037,0.0127
001,2020-12-01,large,0.4878,0.0203
001,2020-12-02,small,0.383,0.016
001,2020-12-02,medium,0.2639,0.011
001,2020-12-02,large,0.4231,0.0176
001,2020-12-03,small,0.4554,0.019
001,2020-12-03,medium,0.3226,0.0134
001,2020-12-03,large,0.5185,0.0216
001,2020-12-04,small,0.6344,0.0264
001,2020-12-04,medium,0.4723,0.0197
001,2020-12-04,large,0.759,0.0316
001,2020-12-05,small,0.2173,0.0091
001,2020-12-05,medium,0.1359,0.0057
001,2020-12-05,large,0.2141,0.0089
001,2020-12-06,small,0.2627,0.0109
001,2020-12-06,medium,0.1699,0.0071
001,2020-12-06,large,0.2696,0.0112
001,2020-12-07,small,1.4727,0.0614
001,2020-12-07,medium,1.2214,0.0509
001,2020-12-07,large,1.8948,0.079
001,2020-12-08,small,0.1747,0.0073
001,2020-12-08,medium,0.1049,0.0044
001,2020-12-08,large,0.1638,0.0068
001,2020-12-09,small,0.1629,0.0068
001,2020-12-09,medium,0.0965,0.004
001,2020-12-09,large,0.1502,0.0063
001,2020-12-10,small,8.548,0.3562
001,2020-12-10,medium,8.1771,0.3407
001,2020-12-10,large,10.036,0.4182
001,2020-12-11,small,0.5635,0.0235
001,2020-12-11,medium,0.4123,0.0172
001,2020-12-11,large,0.6631,0.0276
001,2020-12-12,small,1.171,0.0488
001,2020-12-12,medium,0.9456,0.0394
001,2020-12-12,large,1.489,0.062
001,2020-12-13,small,0.275,0.0115
001,2020-12-13,medium,0.1793,0.0075
001,2020-12-13,large,0.2849,0.0119
001,2020-12-14,small,0.8192,0.0341
001,2020-12-14,medium,0.632,0.0263
001,2020-12-14,large,1.0104,0.0421
001,2020-12-15,small,0.672,0.028
001,2020-12-15,medium,0.5044,0.021
001,2020-12-15,large,0.81,0.0337
001,2020-12-16,small,3.3491,0.1395
001,2020-12-16,medium,3.0074,0.1253
001,2020-12-16,large,4.2832,0.1785
001,2020-12-17,small,0.5567,0.0232
001,2020-12-17,medium,0.4066,0.0169
001,2020-12-17,large,0.6539,0.0272
001,2020-12-18,small,1.0052,0.0419
001,2020-12-18,medium,0.7964,0.0332
001,2020-12-18,large,1.2638,0.0527
001,2020-12-19,small,0.3574,0.0149
001,2020-12-19,medium,0.2435,0.0101
001,2020-12-19,large,0.3899,0.0162
001,2020-12-20,small,0.8192,0.0341
001,2020-12-20,medium,0.632,0.0263
001,2020-12-20,large,1.0104,0.0421
001,2020-12-21,small,0.8019,0.0334
001,2020-12-21,medium,0.6169,0.0257
001,2020-12-21,large,0.9869,0.0411
001,2020-12-22,small,1.0554,0.044
001,2020-12-22,medium,0.8414,0.0351
001,2020-12-22,large,1.3321,0.0555
001,2020-12-23,small,0.2877,0.012
001,2020-12-23,medium,0.189,0.0079
001,2020-12-23,large,0.3009,0.0125
001,2020-12-24,small,0.5366,0.0224
001,2020-12-24,medium,0.3898,0.0162
001,2020-12-24,large,0.627,0.0261
001,2020-12-25,small,0.7681,0.032
001,2020-12-25,medium,0.5874,0.0245
001,2020-12-25,large,0.9407,0.0392
001,2020-12-26,small,0.5301,0.0221
001,2020-12-26,medium,0.3843,0.016
001,2020-12-26,large,0.6182,0.0258
001,2020-12-27,small,0.8816,0.0367
001,2020-12-27,medium,0.6868,0.0286
001,2020-12-27,large,1.0955,0.0456
001,2020-12-28,small,1.2824,0.0534
001,2020-12-28,medium,1.0468,0.0436
001,2020-12-28,large,1.6394,0.0683
001,2020-12-29,small,1.4727,0.0614
001,2020-12-29,medium,1.2214,0.0509
001,2020-12-29,large,1.8948,0.079
001,2020-12-30,small,0.8635,0.036
001,2020-12-30,medium,0.6709,0.028
001,2020-12-30,large,1.0708,0.0446
001,2020-12-31,small,0.7765,0.0324
001,2020-12-31,medium,0.5947,0.0248
001,2020-12-31,large,0.9521,0.0397
001,2021-01-01,small,0.8908,0.0371
001,2021-01-01,medium,0.6949,0.029
001,2021-01-01,large,1.108,0.0462
001,2021-01-02,small,0.4379,0.0182
001,2021-01-02,medium,0.3083,0.0128
001,2021-01-02,large,0.4953,0.0206
001,2021-01-03,small,0.9758,0.0407
001,2021-01-03,medium,0.7702,0.0321
001,2021-01-03,large,1.2238,0.051
001,2021-01-04,small,6.6707,0.2779
001,2021-01-04,medium,6.2909,0.2621
001,2021-01-04,large,8.0673,0.3361
001,2021-01-05,small,3.4386,0.1433
001,2021-01-05,medium,3.0944,0.1289
001,2021-01-05,large,4.3918,0.183
001,2021-01-06,small,1.226,0.0511
001,2021-01-06,medium,0.9954,0.0415
001,2021-01-06,large,1.5633,0.0651
001,2021-01-07,small,0.9758,0.0407
001,2021-01-07,medium,0.7702,0.0321
001,2021-01-07,large,1.2238,0.051
001,2021-01-08,small,0.5635,0.0235
001,2021-01-08,medium,0.4123,0.0172
001,2021-01-08,large,0.6631,0.0276
001,2021-01-09,small,1.0554,0.044
001,2021-01-09,medium,0.8414,0.0351
001,2021-01-09,large,1.3321,0.0555
001,2021-01-10,small,3.7851,0.1577
001,2021-01-10,medium,3.4324,0.143
001,2021-01-10,large,4.8078,0.2003
001,2021-01-11,small,0.6568,0.0274
001,2021-01-11,medium,0.4914,0.0205
001,2021-01-11,large,0.7893,0.0329
001,2021-01-12,small,5.1221,0.2134
001,2021-01-12,medium,4.7487,0.1979
001,2021-01-12,large,6.3591,0.265
001,2021-01-13,small,3.6747,0.1531
001,2021-01-13,medium,3.3245,0.1385
001,2021-01-13,large,4.6759,0.1948
001,2021-01-14,small,0.8192,0.0341
001,2021-01-14,medium,0.632,0.0263
001,2021-01-14,large,1.0104,0.0421
001,2021-01-15,small,0.7681,0.032
001,2021-01-15,medium,0.5874,0.0245
001,2021-01-15,large,0.9407,0.0392
001,2021-01-16,small,0.5912,0.0246
001,2021-01-16,medium,0.4356,0.0182
001,2021-01-16,large,0.7005,0.0292
001,2021-01-17,small,0.3378,0.0141
001,2021-01-17,medium,0.228,0.0095
001,2021-01-17,large,0.3646,0.0152
001,2021-01-18,small,0.828,0.0345
001,2021-01-18,medium,0.6397,0.0267
001,2021-01-18,large,1.0224,0.0426
001,2021-01-19,small,10.7979,0.4499
001,2021-01-19,medium,10.4548,0.4356
001,2021-01-19,large,12.2686,0.5112
001,2021-01-20,small,0.6344,0.0264
001,2021-01-20,medium,0.4723,0.0197
001,2021-01-20,large,0.759,0.0316
001,2021-01-21,small,1.5479,0.0645
001,2021-01-21,medium,1.2908,0.0538
001,2021-01-21,large,1.995,0.0831
001,2021-01-22,small,0.4734,0.0197
001,2021-01-22,medium,0.3373,0.0141
001,2021-01-22,large,0.5423,0.0226
001,2021-01-23,small,8.8378,0.3682
001,2021-01-23,medium,8.4696,0.3529
001,2021-01-23,large,10.3312,0.4305
001,2021-01-24,small,0.9758,0.0407
001,2021-01-24,medium,0.7702,0.0321
001,2021-01-24,large,1.2238,0.051
001,2021-01-25,small,3.9711,0.1655
001,2021-01-25,medium,3.6144,0.1506
001,2021-01-25,large,5.0285,0.2095
001,2021-01-26,small,0.828,0.0345
001,2021-01-26,medium,0.6397,0.0267
001,2021-01-26,large,1.0224,0.0426
001,2021-01-27,small,0.8635,0.036
001,2021-01-27,medium,0.6709,0.028
001,2021-01-27,large,1.0708,0.0446
001,2021-01-28,small,0.7765,0.0324
001,2021-01-28,medium,0.5947,0.0248
001,2021-01-28,large,0.9521,0.0397
001,2021-01-29,small,0.6271,0.0261
001,2021-01-29,medium,0.4661,0.0194
001,2021-01-29,large,0.749,0.0312
001,2021-01-30,small,2.8454,0.1186
001,2021-01-30,medium,2.52,0.105
001,2021-01-30,large,3.6642,0.1527
001,2021-01-31,small,0.5772,0.0241
001,2021-01-31,medium,0.4239,0.0177
001,2021-01-31,large,0.6816,0.0284
001,2021-02-01,small,0.7515,0.0313
001,2021-02-01,medium,0.573,0.0239
001,2021-02-01,large,0.9181,0.0383
001,2021-02-02,small,1.2038,0.0502
001,2021-02-02,medium,0.9753,0.0406
001,2021-02-02,large,1.5333,0.0639
001,2021-02-03,small,1.6251,0.0677
001,2021-02-03,medium,1.3624,0.0568
001,2021-02-03,large,2.0975,0.0874
001,2021-02-04,small,1.1282,0.047
001,2021-02-04,medium,0.9068,0.0378
001,2021-02-04,large,1.4309,0.0596
001,2021-02-05,small,0.5499,0.0229
001,2021-02-05,medium,0.4009,0.0167
001,2021-02-05,large,0.6449,0.0269
001,2021-02-06,small,1.6513,0.0688
001,2021-02-06,medium,1.3867,0.0578
001,2021-02-06,large,2.1322,0.0888
001,2021-02-07,small,2.0402,0.085
001,2021-02-07,medium,1.7514,0.073
001,2021-02-07,large,2.6418,0.1101
001,2021-02-08,small,0.828,0.0345
001,2021-02-08,medium,0.6397,0.0267
001,2021-02-08,large,1.0224,0.0426
001,2021-02-09,small,1.226,0.0511
001,2021-02-09,medium,0.9954,0.0415
001,2021-02-09,large,1.5633,0.0651
001,2021-02-10,small,1.1495,0.0479
001,2021-02-10,medium,0.9261,0.0386
001,2021-02-10,large,1.4598,0.0608
001,2021-02-11,small,2.4682,0.1028
001,2021-02-11,medium,2.158,0.0899
001,2021-02-11,large,3.1905,0.1329
001,2021-02-12,small,1.7991,0.075
001,2021-02-12,medium,1.5247,0.0635
001,2021-02-12,large,2.3271,0.097
001,2021-02-13,small,1.7581,0.0733
001,2021-02-13,medium,1.4864,0.0619
001,2021-02-13,large,2.2733,0.0947
001,2021-02-14,small,1.1819,0.0492
001,2021-02-14,medium,0.9554,0.0398
001,2021-02-14,large,1.5037,0.0627
001,2021-02-15,small,1.3639,0.0568
001,2021-02-15,medium,1.1212,0.0467
001,2021-02-15,large,1.749,0.0729
001,2021-02-16,small,1.4117,0.0588
001,2021-02-16,medium,1.1651,0.0485
001,2021-02-16,large,1.8131,0.0755
001,2021-02-17,small,0.9,0.0375
001,2021-02-17,medium,0.703,0.0293
001,2021-02-17,large,1.1205,0.0467
001,2021-02-18,small,1.4117,0.0588
001,2021-02-18,medium,1.1651,0.0485
001,2021-02-18,large,1.8131,0.0755
001,2021-02-19,small,2.1587,0.0899
001,2021-02-19,medium,1.8635,0.0776
001,2021-02-19,large,2.7949,0.1165
001,2021-02-20,small,0.6344,0.0264
001,2021-02-20,medium,0.4723,0.0197
001,2021-02-20,large,0.759,0.0316
001,2021-02-21,small,0.8908,0.0371
001,2021-02-21,medium,0.6949,0.029
001,2021-02-21,large,1.108,0.0462
001,2021-02-22,small,1.0656,0.0444
001,2021-02-22,medium,0.8505,0.0354
001,2021-02-22,large,1.346,0.0561
001,2021-02-23,small,0.6644,0.0277
001,2021-02-23,medium,0.4979,0.0207
001,2021-02-23,large,0.7996,0.0333
001,2021-02-24,small,1.9249,0.0802
001,2021-02-24,medium,1.6427,0.0684
001,2021-02-24,large,2.4918,0.1038
001,2021-02-25,small,1.8966,0.079
001,2021-02-25,medium,1.6161,0.0673
001,2021-02-25,large,2.4548,0.1023
001,2021-02-26,small,0.6054,0.0252
001,2021-02-26,medium,0.4476,0.0187
001,2021-02-26,large,0.7196,0.03
001,2021-02-27,small,1.3403,0.0558
001,2021-02-27,medium,1.0997,0.0458
001,2021-02-27,large,1.7173,0.0716
001,2021-02-28,small,5.7887,0.2412
001,2021-02-28,medium,5.4107,0.2254
001,2021-02-28,large,7.1049,0.296
001,2021-03-01,small,0.7681,0.032
001,2021-03-01,medium,0.5874,0.0245
001,2021-03-01,large,0.9407,0.0392
001,2021-03-02,small,0.6874,0.0286
001,2021-03-02,medium,0.5177,0.0216
001,2021-03-02,large,0.8309,0.0346
001,2021-03-03,small,0.9092,0.0379
001,2021-03-03,medium,0.7112,0.0296
001,2021-03-03,large,1.1331,0.0472
001,2021-03-04,small,0.727,0.0303
001,2021-03-04,medium,0.5518,0.023
001,2021-03-04,large,0.8848,0.0369
001,2021-03-05,small,1.3286,0.0554
001,2021-03-05,medium,1.089,0.0454
001,2021-03-05,large,1.7016,0.0709
001,2021-03-06,small,3.3134,0.1381
001,2021-03-06,medium,2.9728,0.1239
001,2021-03-06,large,4.2399,0.1767
001,2021-03-07,small,5.5334,0.2306
001,2021-03-07,medium,5.1568,0.2149
001,2021-03-07,large,6.8212,0.2842
001,2021-03-08,small,3.5108,0.1463
001,2021-03-08,medium,3.1647,0.1319
001,2021-03-08,large,4.4789,0.1866
001,2021-03-09,small,1.352,0.0563
001,2021-03-09,medium,1.1104,0.0463
001,2021-03-09,large,1.7331,0.0722
001,2021-03-10,small,1.5226,0.0634
001,2021-03-10,medium,1.2674,0.0528
001,2021-03-10,large,1.9613,0.0817
001,2021-03-11,small,1.6909,0.0705
001,2021-03-11,medium,1.4237,0.0593
001,2021-03-11,large,2.1846,0.091
001,2021-03-12,small,3.7114,0.1546
001,2021-03-12,medium,3.3604,0.14
001,2021-03-12,large,4.7198,0.1967
001,2021-03-13,small,2.6788,0.1116
001,2021-03-13,medium,2.3597,0.0983
001,2021-03-13,large,3.456,0.144
001,2021-03-14,small,1.4851,0.0619
001,2021-03-14,medium,1.2328,0.0514
001,2021-03-14,large,1.9113,0.0796
001,2021-03-15,small,0.7351,0.0306
001,2021-03-15,medium,0.5588,0.0233
001,2021-03-15,large,0.8958,0.0373
001,2021-03-16,small,1.0759,0.0448
001,2021-03-16,medium,0.8598,0.0358
001,2021-03-16,large,1.3599,0.0567
001,2021-03-17,small,1.4851,0.0619
001,2021-03-17,medium,1.2328,0.0514
001,2021-03-17,large,1.9113,0.0796
001,2021-03-18,small,1.0351,0.0431
001,2021-03-18,medium,0.8232,0.0343
001,2021-03-18,large,1.3045,0.0544
001,2021-03-19,small,1.3403,0.0558
001,2021-03-19,medium,1.0997,0.0458
001,2021-03-19,large,1.7173,0.0716
001,2021-03-20,small,1.7581,0.0733
001,2021-03-20,medium,1.4864,0.0619
001,2021-03-20,large,2.2733,0.0947
001,2021-03-21,small,1.317,0.0549
001,2021-03-21,medium,1.0783,0.0449
001,2021-03-21,large,1.6859,0.0702
001,2021-03-22,small,1.5352,0.064
001,2021-03-22,medium,1.2791,0.0533
001,2021-03-22,large,1.9781,0.0824
001,2021-03-23,small,1.317,0.0549
001,2021-03-23,medium,1.0783,0.0449
001,2021-03-23,large,1.6859,0.0702
001,2021-03-24,small,1.8406,0.0767
001,2021-03-24,medium,1.5635,0.0651
001,2021-03-24,large,2.3815,0.0992
001,2021-03-25,small,0.8908,0.0371
001,2021-03-25,medium,0.6949,0.029
001,2021-03-25,large,1.108,0.0462
001,2021-03-26,small,4.8495,0.2021
001,2021-03-26,medium,4.479,0.1866
001,2021-03-26,large,6.0492,0.252
001,2021-03-27,small,2.3111,0.0963
001,2021-03-27,medium,2.0082,0.0837
001,2021-03-27,large,2.9906,0.1246
001,2021-03-28,small,0.7597,0.0317
001,2021-03-28,medium,0.5801,0.0242
001,2021-03-28,large,0.9293,0.0387
001,2021-03-29,small,1.6121,0.0672
001,2021-03-29,medium,1.3503,0.0563
001,2021-03-29,large,2.0803,0.0867
001,2021-03-30,small,3.3134,0.1381
001,2021-03-30,medium,2.9728,0.1239
001,2021-03-30,large,4.2399,0.1767
001,2021-03-31,small,1.2149,0.0506
001,2021-03-31,medium,0.9853,0.0411
001,2021-03-31,large,1.5483,0.0645
001,2021-04-01,small,2.8792,0.12
001,2021-04-01,medium,2.5526,0.1064
001,2021-04-01,large,3.7062,0.1544
001,2021-04-02,small,2.3422,0.0976
001,2021-04-02,medium,2.0378,0.0849
001,2021-04-02,large,3.0302,0.1263
001,2021-04-03,small,1.0966,0.0457
001,2021-04-03,medium,0.8784,0.0366
001,2021-04-03,large,1.3881,0.0578
001,2021-04-04,small,2.6459,0.1102
001,2021-04-04,medium,2.3282,0.097
001,2021-04-04,large,3.4148,0.1423
001,2021-04-05,small,5.2589,0.2191
001,2021-04-05,medium,4.8844,0.2035
001,2021-04-05,large,6.5136,0.2714
001,2021-04-06,small,2.3111,0.0963
001,2021-04-06,medium,2.0082,0.0837
001,2021-04-06,large,2.9906,0.1246
001,2021-04-07,small,1.2939,0.0539
001,2021-04-07,medium,1.0572,0.0441
001,2021-04-07,large,1.6549,0.069
001,2021-04-08,small,1.0452,0.0436
001,2021-04-08,medium,0.8323,0.0347
001,2021-04-08,large,1.3183,0.0549
001,2021-04-09,small,2.3266,0.0969
001,2021-04-09,medium,2.023,0.0843
001,2021-04-09,large,3.0104,0.1254
001,2021-04-10,small,11.2496,0.4687
001,2021-04-10,medium,10.914,0.4548
001,2021-04-10,large,12.7001,0.5292
001,2021-04-11,small,0.828,0.0345
001,2021-04-11,medium,0.6397,0.0267
001,2021-04-11,large,1.0224,0.0426
001,2021-04-12,small,1.226,0.0511
001,2021-04-12,medium,0.9954,0.0415
001,2021-04-12,large,1.5633,0.0651
001,2021-04-13,small,1.6513,0.0688
001,2021-04-13,medium,1.3867,0.0578
001,2021-04-13,large,2.1322,0.0888
001,2021-04-14,small,0.9758,0.0407
001,2021-04-14,medium,0.7702,0.0321
001,2021-04-14,large,1.2238,0.051
001,2021-04-15,small,2.0548,0.0856
001,2021-04-15,medium,1.7652,0.0735
001,2021-04-15,large,2.6607,0.1109
001,2021-04-16,small,1.3639,0.0568
001,2021-04-16,medium,1.1212,0.0467
001,2021-04-16,large,1.749,0.0729
001,2021-04-17,small,1.4976,0.0624
001,2021-04-17,medium,1.2443,0.0518
001,2021-04-17,large,1.9279,0.0803
001,2021-04-18,small,2.9472,0.1228
001,2021-04-18,medium,2.6182,0.1091
001,2021-04-18,large,3.7906,0.1579
001,2021-04-19,small,2.7118,0.113
001,2021-04-19,medium,2.3914,0.0996
001,2021-04-19,large,3.4974,0.1457
001,2021-04-20,small,1.0862,0.0453
001,2021-04-20,medium,0.869,0.0362
001,2021-04-20,large,1.374,0.0572
001,2021-04-21,small,0.8106,0.0338
001,2021-04-21,medium,0.6244,0.026
001,2021-04-21,large,0.9986,0.0416
001,2021-04-22,small,1.0052,0.0419
001,2021-04-22,medium,0.7964,0.0332
001,2021-04-22,large,1.2638,0.0527
001,2021-04-23,small,1.8267,0.0761
001,2021-04-23,medium,1.5505,0.0646
001,2021-04-23,large,2.3633,0.0985
001,2021-04-24,small,0.7765,0.0324
001,2021-04-24,medium,0.5947,0.0248
001,2021-04-24,large,0.9521,0.0397
001,2021-04-25,small,1.4238,0.0593
001,2021-04-25,medium,1.1763,0.049
001,2021-04-25,large,1.8293,0.0762
001,2021-04-26,small,1.0351,0.0431
001,2021-04-26,medium,0.8232,0.0343
001,2021-04-26,large,1.3045,0.0544
001,2021-04-27,small,2.1288,0.0887
001,2021-04-27,medium,1.8351,0.0765
001,2021-04-27,large,2.7563,0.1148
001,2021-04-28,small,3.4927,0.1455
001,2021-04-28,medium,3.1471,0.1311
001,2021-04-28,large,4.4571,0.1857
001,2021-04-29,small,3.8221,0.1593
001,2021-04-29,medium,3.4686,0.1445
001,2021-04-29,large,4.8519,0.2022
001,2021-04-30,small,4.7526,0.198
001,2021-04-30,medium,4.3833,0.1826
001,2021-04-30,large,5.9383,0.2474
001,2021-05-01,small,2.0548,0.0856
001,2021-05-01,medium,1.7652,0.0735
001,2021-05-01,large,2.6607,0.1109
001,2021-05-02,small,1.4976,0.0624
001,2021-05-02,medium,1.2443,0.0518
001,2021-05-02,large,1.9279,0.0803
001,2021-05-03,small,2.4364,0.1015
001,2021-05-03,medium,2.1277,0.0887
001,2021-05-03,large,3.1502,0.1313
001,2021-05-04,small,2.4364,0.1015
001,2021-05-04,medium,2.1277,0.0887
001,2021-05-04,large,3.1502,0.1313
001,2021-05-05,small,1.2149,0.0506
001,2021-05-05,medium,0.9853,0.0411
001,2021-05-05,large,1.5483,0.0645
001,2021-05-06,small,1.0251,0.0427
001,2021-05-06,medium,0.8142,0.0339
001,2021-05-06,large,1.2909,0.0538
001,2021-05-07,small,3.7298,0.1554
001,2021-05-07,medium,3.3784,0.1408
001,2021-05-07,large,4.7418,0.1976
001,2021-05-08,small,1.8825,0.0784
001,2021-05-08,medium,1.6029,0.0668
001,2021-05-08,large,2.4364,0.1015
001,2021-05-09,small,2.1737,0.0906
001,2021-05-09,medium,1.8777,0.0782
001,2021-05-09,large,2.8143,0.1173
001,2021-05-10,small,1.1602,0.0483
001,2021-05-10,medium,0.9358,0.039
001,2021-05-10,large,1.4743,0.0614
001,2021-05-11,small,0.6952,0.029
001,2021-05-11,medium,0.5244,0.0218
001,2021-05-11,large,0.8416,0.0351
001,2021-05-12,small,0.7681,0.032
001,2021-05-12,medium,0.5874,0.0245
001,2021-05-12,large,0.9407,0.0392
001,2021-05-13,small,0.8908,0.0371
001,2021-05-13,medium,0.6949,0.029
001,2021-05-13,large,1.108,0.0462
001,2021-05-14,small,1.5991,0.0666
001,2021-05-14,medium,1.3383,0.0558
001,2021-05-14,large,2.0631,0.086
001,2021-05-15,small,1.1071,0.0461
001,2021-05-15,medium,0.8878,0.037
001,2021-05-15,large,1.4023,0.0584
001,2021-05-16,small,1.4117,0.0588
001,2021-05-16,medium,1.1651,0.0485
001,2021-05-16,large,1.8131,0.0755
001,2021-05-17,small,0.7849,0.0327
001,2021-05-17,medium,0.602,0.0251
001,2021-05-17,large,0.9636,0.0402
001,2021-05-18,small,1.5479,0.0645
001,2021-05-18,medium,1.2908,0.0538
001,2021-05-18,large,1.995,0.0831
001,2021-05-19,small,1.4117,0.0588
001,2021-05-19,medium,1.1651,0.0485
001,2021-05-19,large,1.8131,0.0755
001,2021-05-20,small,0.8368,0.0349
001,2021-05-20,medium,0.6474,0.027
001,2021-05-20,large,1.0343,0.0431
001,2021-05-21,small,1.5862,0.0661
001,2021-05-21,medium,1.3263,0.0553
001,2021-05-21,large,2.046,0.0852
001,2021-05-22,small,1.3403,0.0558
001,2021-05-22,medium,1.0997,0.0458
001,2021-05-22,large,1.7173,0.0716
001,2021-05-23,small,1.5862,0.0661
001,2021-05-23,medium,1.3263,0.0553
001,2021-05-23,large,2.046,0.0852
001,2021-05-24,small,1.3876,0.0578
001,2021-05-24,medium,1.1431,0.0476
001,2021-05-24,large,1.7809,0.0742
001,2021-05-25,small,1.7311,0.0721
001,2021-05-25,medium,1.4611,0.0609
001,2021-05-25,large,2.2376,0.0932
001,2021-05-26,small,1.4238,0.0593
001,2021-05-26,medium,1.1763,0.049
001,2021-05-26,large,1.8293,0.0762
001,2021-05-27,small,1.0351,0.0431
001,2021-05-27,medium,0.8232,0.0343
001,2021-05-27,large,1.3045,0.0544
001,2021-05-28,small,1.5101,0.0629
001,2021-05-28,medium,1.2558,0.0523
001,2021-05-28,large,1.9446,0.081
001,2021-05-29,small,1.317,0.0549
001,2021-05-29,medium,1.0783,0.0449
001,2021-05-29,large,1.6859,0.0702
001,2021-05-30,small,2.7616,0.1151
001,2021-05-30,medium,2.4393,0.1016
001,2021-05-30,large,3.5597,0.1483
001,2021-05-31,small,2.3578,0.0982
001,2021-05-31,medium,2.0526,0.0855
001,2021-05-31,large,3.0501,0.1271
001,2021-06-01,small,1.8966,0.079
001,2021-06-01,medium,1.6161,0.0673
001,2021-06-01,large,2.4548,0.1023
001,2021-06-02,small,1.0351,0.0431
001,2021-06-02,medium,0.8232,0.0343
001,2021-06-02,large,1.3045,0.0544
001,2021-06-03,small,0.9,0.0375
001,2021-06-03,medium,0.703,0.0293
001,2021-06-03,large,1.1205,0.0467
001,2021-06-04,small,1.6909,0.0705
001,2021-06-04,medium,1.4237,0.0593
001,2021-06-04,large,2.1846,0.091
001,2021-06-05,small,0.7681,0.032
001,2021-06-05,medium,0.5874,0.0245
001,2021-06-05,large,0.9407,0.0392
001,2021-06-06,small,1.4238,0.0593
001,2021-06-06,medium,1.1763,0.049
001,2021-06-06,large,1.8293,0.0762
001,2021-06-07,small,0.9469,0.0395
001,2021-06-07,medium,0.7446,0.031
001,2021-06-07,large,1.1845,0.0494
001,2021-06-08,small,0.7351,0.0306
001,2021-06-08,medium,0.5588,0.0233
001,2021-06-08,large,0.8958,0.0373
001,2021-06-09,small,0.7031,0.0293
001,2021-06-09,medium,0.5311,0.0221
001,2021-06-09,large,0.8522,0.0355
001,2021-06-10,small,1.1928,0.0497
001,2021-06-10,medium,0.9653,0.0402
001,2021-06-10,large,1.5185,0.0633
001,2021-06-11,small,0.6418,0.0267
001,2021-06-11,medium,0.4786,0.0199
001,2021-06-11,large,0.769,0.032
001,2021-06-12,small,0.498,0.0208
001,2021-06-12,medium,0.3577,0.0149
001,2021-06-12,large,0.5752,0.024
001,2021-06-13,small,5.0246,0.2094
001,2021-06-13,medium,4.6522,0.1938
001,2021-06-13,large,6.2486,0.2604
001,2021-06-14,small,1.8267,0.0761
001,2021-06-14,medium,1.5505,0.0646
001,2021-06-14,large,2.3633,0.0985
001,2021-06-15,small,1.1928,0.0497
001,2021-06-15,medium,0.9653,0.0402
001,2021-06-15,large,1.5185,0.0633
001,2021-06-16,small,1.5352,0.064
001,2021-06-16,medium,1.2791,0.0533
001,2021-06-16,large,1.9781,0.0824
001,2021-06-17,small,0.711,0.0296
